Day;Month;Year;Plot;Subplot;Group;Order;Family;Species;Plant;Plant_Simple;Time;Abundances
27;2;2019;2;B1;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;11.33;1
27;2;2019;2;F3;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;11.38;1
27;2;2019;3;D2;Beetles;Coleoptera;Bruchidae;NA;CHFU;CHFU;12;1
27;2;2019;3;E2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;12;1
27;2;2019;4;A2;Bees;Hymenoptera;Apoidea;NA;CHFU;CHFU;12.21;1
27;2;2019;4;A6;Flies;Diptera;Syrphidae;Eupeodes_corollae;CHFU;CHFU;12.06;1
27;2;2019;4;C2;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;11.58;1
27;2;2019;4;E4;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.25;1
27;2;2019;4;E4;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;12.03;1
27;2;2019;4;F1;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;12.19;1
27;2;2019;5;A1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.33;1
27;2;2019;5;B2;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.02;1
27;2;2019;5;D5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;12.38;1
27;2;2019;5;E1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;CHFU;CHFU;12.51;1
27;2;2019;6;A3;Beetles;Coleoptera;Bruchidae;NA;CHFU;CHFU;12.32;1
27;2;2019;6;B3;Flies;Diptera;Syrphidae;Lomatia_sp.;CHFU;CHFU;12.32;1
27;2;2019;6;B4;Flies;Diptera;Syrphidae;Chrysotoxum_sp.;LEMA;LEMA;12.32;1
27;2;2019;7;A5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.33;1
27;2;2019;7;A5;Flies;Diptera;Muscidae;NA;CHFU;CHFU;13.33;1
27;2;2019;7;B2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.29;1
27;2;2019;7;B6;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.27;1
27;2;2019;7;C2;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;13.15;2
27;2;2019;7;C3;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.17;1
27;2;2019;7;C3;Flies;Diptera;NA;NA;CHFU;CHFU;13.17;1
27;2;2019;7;E5;Bees;Hymenoptera;Andrenidae;Andrena_sp.;RAPE;RAPE;13.36;2
27;2;2019;7;F1;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.11;1
27;2;2019;7;F6;Flies;Diptera;Syrphidae;NA;RAPE;RAPE;13.24;1
27;2;2019;8;B1;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.09;1
27;2;2019;8;B4;Flies;Diptera;Syrphidae;NA;RAPE;RAPE;13.09;1
27;2;2019;8;C2;Flies;Diptera;Syrphidae;Lomatia_sp.;CHFU;CHFU;13.09;1
27;2;2019;8;D2;Beetles;Coleoptera;Bruchidae;NA;CHFU;CHFU;13.09;1
27;2;2019;8;D2;Flies;Diptera;Syrphidae;Lomatia_sp.;CHFU;CHFU;13.09;1
27;2;2019;8;E5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.09;1
27;2;2019;9;A2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.44;1
27;2;2019;9;A3;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.44;1
27;2;2019;9;B1;Flies;Diptera;NA;NA;CHFU;CHFU;13.44;1
27;2;2019;9;B2;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.44;1
27;2;2019;9;B3;Beetles;Coleoptera;Bruchidae;NA;CHFU;CHFU;13.44;1
27;2;2019;9;D2;Flies;Diptera;Syrphidae;Lomatia_sp.;CHFU;CHFU;13.44;1
27;2;2019;9;D4;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.48;1
27;2;2019;9;E1;Flies;Diptera;NA;NA;CHFU;CHFU;13.44;1
27;2;2019;9;E3;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.44;1
27;2;2019;9;E4;Flies;Diptera;NA;NA;CHFU;CHFU;13.49;1
27;2;2019;9;F4;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.56;1
27;2;2019;9;F5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.57;1
27;2;2019;9;F6;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;13.50;1
29;1;2019;NA;OUT;Flies;Diptera;Bibionidae;Dilophus_sp.;NA;NA;NA;1
29;1;2019;NA;OUT;Flies;Diptera;NA;NA;NA;NA;NA;1
29;1;2019;NA;OUT;Flies;Diptera;Syrphidae;Melanostoma_sp.;NA;NA;NA;1
29;1;2019;NA;OUT;Flies;Diptera;Syrphidae;NA;NA;NA;NA;1
29;1;2019;NA;OUT;Flies;Diptera;Syrphidae;Scaeva_sp.;NA;NA;NA;1
29;1;2019;NA;OUT;Larva;Larva;NA;NA;NA;NA;NA;1
29;1;2019;NA;OUT;Mantodea;Mantodea;Mantidae;NA;NA;NA;NA;1
30;4;2019;7;B5;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;14.15;1
30;4;2019;7;C2;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;14.15;1
30;4;2019;7;C2;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;14.15;1
30;4;2019;7;C2;Butterflies;Lepidoptera;NA;NA;PUPA;PUPA;14.15;1
30;4;2019;7;C2;Flies;Diptera;Bibionidae;Dilophus_sp.;PUPA;PUPA;14.15;1
30;4;2019;7;D2;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;14.15;2
30;4;2019;7;D3;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;14.15;1
30;4;2019;7;D5;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;14.15;1
30;4;2019;8;B2;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;13.53;1
30;4;2019;8;B4;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.53;1
30;4;2019;8;C3;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;13.53;1
30;4;2019;8;C3;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;1
30;4;2019;8;C3;Butterflies;Lepidoptera;Lasiocampidae;Lasiocampa_trifolii;PUPA;PUPA;13.53;1
30;4;2019;8;D3;Bees;Hymenoptera;Apidae;Eucera_sp.;PUPA;PUPA;13.53;1
30;4;2019;8;D3;Bees;Hymenoptera;Apidae;NA;PUPA;PUPA;13.53;2
30;4;2019;8;D3;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;2
30;4;2019;8;D3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;PUPA;PUPA;13.53;1
30;4;2019;8;D5;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;1
30;4;2019;8;D6;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;1
30;4;2019;8;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;PUPA;PUPA;13.53;1
30;4;2019;8;D6;Beetles;Coleoptera;Nitidulidae;NA;PUPA;PUPA;13.53;1
30;4;2019;8;E1;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;1
30;4;2019;8;E2;Flies;Diptera;NA;NA;PUPA;PUPA;13.53;1
30;4;2019;8;F3;Bees;Hymenoptera;Apidae;NA;PUPA;PUPA;13.53;1
30;4;2019;8;F3;Bees;Hymenoptera;Apoidea;NA;PUPA;PUPA;13.53;1
NA;NA;2019;NA;OUT;Bees;Hymenoptera;Apidae;Apis_mellifera;NA;NA;NA;1
NA;NA;2019;NA;OUT;Beetles;Coleoptera;Anthicidae;NA;NA;NA;NA;1
NA;NA;2019;NA;OUT;Beetles;Coleoptera;Curculionidae;Scyphophorus_sp.;NA;NA;NA;1
NA;NA;2019;NA;OUT;Beetles;Coleoptera;Melyridae;NA;NA;NA;NA;1
NA;NA;2019;NA;OUT;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;NA;NA;NA;1
NA;NA;2019;NA;OUT;Beetles;Coleoptera;NA;NA;NA;NA;NA;2
NA;NA;2019;NA;OUT;Flies;Diptera;Stratiomyidae;Odontomyia_sp.;NA;NA;NA;1
NA;NA;2019;NA;OUT;Flies;Diptera;Syrphidae;Episyrphus_sp.;NA;NA;NA;1
NA;NA;2019;NA;OUT;Flies;Diptera;Syrphidae;Eristalis_sp.;NA;NA;NA;1
NA;NA;2019;NA;OUT;Flies;Diptera;Syrphidae;Sphaerophoria_sp.;NA;NA;NA;1
2;4;2019;1;F2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;9.40.00;1
2;4;2019;2;D6;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;10.00.00;3
2;4;2019;2;F6;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;10.00.00;2
2;4;2019;4;A1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;10.40.00;1
2;4;2019;5;B1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;11.00.00;1
2;4;2019;5;C1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;11.00.00;2
2;4;2019;7;D2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;11.40.00;1
2;4;2019;7;E2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;11.40.00;3
2;4;2019;7;F2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;11.40.00;1
9;4;2019;1;F1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;10.00.00;1
9;4;2019;2;D1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;HOMA;HOMA;10.18.00;1
9;4;2019;2;F3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;10.18.00;1
9;4;2019;4;B2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;HOMA;HOMA;10.56.00;1
9;4;2019;6;B3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;HOMA;HOMA;11.32.00;1
9;4;2019;7;B5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;C3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;C4;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;2
9;4;2019;7;D2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;2
9;4;2019;7;D4;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;D5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;E1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;E3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;E5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;F2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;F3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;7;F5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.05.00;1
9;4;2019;8;A1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.21.00;1
9;4;2019;8;A5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.21.00;1
9;4;2019;8;B3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.21.00;1
9;4;2019;8;B4;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.21.00;2
9;4;2019;8;D3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.21.00;1
9;4;2019;9;B5;Beetles;Coleoptera;Nitidulidae;Brassicogethes;POMA;POMA;12.40.00;1
9;4;2019;9;D3;Beetles;Coleoptera;Nitidulidae;Brassicogethes;LEMA;LEMA;12.40.00;1
26;3;2019;1;A1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
26;3;2019;1;A2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;A3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.00.00;3
26;3;2019;1;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;4
26;3;2019;1;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
26;3;2019;1;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
26;3;2019;1;B3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
26;3;2019;1;B4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;4
26;3;2019;1;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;4
26;3;2019;1;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
26;3;2019;1;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;1
26;3;2019;1;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
26;3;2019;1;F1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;2
26;3;2019;1;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
26;3;2019;1;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.00.00;3
26;3;2019;2;A2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;3
26;3;2019;2;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;2
26;3;2019;2;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;2
26;3;2019;2;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;2
26;3;2019;2;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;3
26;3;2019;2;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;2
26;3;2019;2;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;3
26;3;2019;2;F1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;3
26;3;2019;2;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;1
26;3;2019;2;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.15.00;2
26;3;2019;3;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;C2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.38.00;1
26;3;2019;3;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;2
26;3;2019;3;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;4
26;3;2019;3;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;4
26;3;2019;3;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;3
26;3;2019;3;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;10.38.00;1
26;3;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;1
26;3;2019;3;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;10.38.00;2
26;3;2019;4;A1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.00.00;1
26;3;2019;4;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;C2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;4
26;3;2019;4;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;C6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
26;3;2019;4;F1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;1
26;3;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.00.00;2
26;3;2019;5;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.20.00;1
26;3;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;5;B4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;5;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.20.00;1
26;3;2019;5;C4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;5;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;5;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.20.00;1
26;3;2019;5;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;5;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.20.00;1
26;3;2019;6;A1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.39.00;1
26;3;2019;6;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.39.00;2
26;3;2019;6;D1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.39.00;1
26;3;2019;6;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.39.00;1
26;3;2019;6;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;11.39.00;2
26;3;2019;6;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;11.39.00;1
26;3;2019;6;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;B4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.00.00;1
26;3;2019;7;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;ME;ME;12.00.00;1
26;3;2019;8;B3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;1
26;3;2019;8;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;2
26;3;2019;8;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.20.00;1
26;3;2019;9;A2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;1
26;3;2019;9;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;1
26;3;2019;9;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;POMA;POMA;12.34.00;1
26;3;2019;9;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;1
26;3;2019;9;C5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;1
26;3;2019;9;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;2
26;3;2019;9;F3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;POMA;POMA;12.34.00;2
26;3;2019;9;F5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;12.34.00;1
2;4;2019;1;A2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;A3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;9.40.00;1
2;4;2019;1;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;6
2;4;2019;1;A5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;A6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;3
2;4;2019;1;B1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;B2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;3
2;4;2019;1;B4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;C1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;3
2;4;2019;1;C3;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;4
2;4;2019;1;D2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;D4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;HOMA;HOMA;9.40.00;2
2;4;2019;1;D5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;E1;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;3
2;4;2019;1;E2;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;4
2;4;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;1
2;4;2019;1;E4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;3
2;4;2019;1;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;9.40.00;4
